date,sunset,season,year,week,radar,sunset_timestamp,closest_file
2007-09-19,2007-09-20 04:17:05,fall,2007,38,KRIW,1190261825,KRIW20070920_041844.gz
2007-09-20,2007-09-21 04:15:16,fall,2007,38,KRIW,1190348116,KRIW20070921_041853.gz
2007-09-21,2007-09-22 04:13:28,fall,2007,38,KRIW,1190434408,KRIW20070922_041732.gz
2007-09-22,2007-09-23 04:11:39,fall,2007,38,KRIW,1190520699,KRIW20070923_041206.gz
2007-09-23,2007-09-24 04:09:51,fall,2007,38,KRIW,1190606991,KRIW20070924_041111.gz
2007-09-24,2007-09-25 04:08:03,fall,2007,39,KRIW,1190693283,KRIW20070925_041042.gz
2007-09-25,2007-09-26 04:06:15,fall,2007,39,KRIW,1190779575,
2007-09-26,2007-09-27 04:04:27,fall,2007,39,KRIW,1190865867,KRIW20070927_040357.gz
2007-09-27,2007-09-28 04:02:39,fall,2007,39,KRIW,1190952159,KRIW20070928_035815.gz
2007-09-28,2007-09-29 04:00:52,fall,2007,39,KRIW,1191038452,KRIW20070929_040323.gz
2007-09-29,2007-09-30 03:59:05,fall,2007,39,KRIW,1191124745,KRIW20070930_035752.gz
2007-09-30,2007-10-01 03:57:18,fall,2007,39,KRIW,1191211038,KRIW20071001_040107.gz
2007-10-01,2007-10-02 03:55:31,fall,2007,40,KRIW,1191297331,KRIW20071002_035350.gz
2007-10-02,2007-10-03 03:53:45,fall,2007,40,KRIW,1191383625,KRIW20071003_035155.gz
2007-10-03,2007-10-04 03:51:59,fall,2007,40,KRIW,1191469919,KRIW20071004_035039.gz
2007-10-04,2007-10-05 03:50:13,fall,2007,40,KRIW,1191556213,KRIW20071005_034934.gz
2007-10-05,2007-10-06 03:48:28,fall,2007,40,KRIW,1191642508,KRIW20071006_034644.gz
2007-10-06,2007-10-07 03:46:44,fall,2007,40,KRIW,1191728804,KRIW20071007_034609.gz
2007-10-07,2007-10-08 03:45:00,fall,2007,40,KRIW,1191815100,KRIW20071008_034400.gz
2007-10-08,2007-10-09 03:43:16,fall,2007,41,KRIW,1191901396,KRIW20071009_034317.gz
2007-10-09,2007-10-10 03:41:34,fall,2007,41,KRIW,1191987694,KRIW20071010_034202.gz
2007-10-10,2007-10-11 03:39:51,fall,2007,41,KRIW,1192073991,KRIW20071011_034025.gz
2007-10-11,2007-10-12 03:38:10,fall,2007,41,KRIW,1192160290,KRIW20071012_033833.gz
2007-10-12,2007-10-13 03:36:29,fall,2007,41,KRIW,1192246589,KRIW20071013_033748.gz
2007-10-13,2007-10-14 03:34:48,fall,2007,41,KRIW,1192332888,KRIW20071014_033524.gz
2007-10-14,2007-10-15 03:33:09,fall,2007,41,KRIW,1192419189,KRIW20071015_032848.gz
2007-10-15,2007-10-16 03:31:30,fall,2007,42,KRIW,1192505490,KRIW20071016_032808.gz
2007-10-16,2007-10-17 03:29:52,fall,2007,42,KRIW,1192591792,KRIW20071017_033039.gz
2007-10-17,2007-10-18 03:28:15,fall,2007,42,KRIW,1192678095,KRIW20071018_033107.gz
2007-10-18,2007-10-19 03:26:39,fall,2007,42,KRIW,1192764399,KRIW20071019_033015.gz
2007-10-19,2007-10-20 03:25:04,fall,2007,42,KRIW,1192850704,KRIW20071020_032028.gz
2007-10-20,2007-10-21 03:23:29,fall,2007,42,KRIW,1192937009,KRIW20071021_032113.gz
2007-10-21,2007-10-22 03:21:56,fall,2007,42,KRIW,1193023316,KRIW20071022_032105.gz
2007-10-22,2007-10-23 03:20:24,fall,2007,43,KRIW,1193109624,KRIW20071023_032154.gz
2007-10-23,2007-10-24 03:18:52,fall,2007,43,KRIW,1193195932,KRIW20071024_032136.gz
2007-10-24,2007-10-25 03:17:22,fall,2007,43,KRIW,1193282242,KRIW20071025_032001.gz
2007-10-25,2007-10-26 03:15:53,fall,2007,43,KRIW,1193368553,KRIW20071026_031918.gz
2007-10-26,2007-10-27 03:14:26,fall,2007,43,KRIW,1193454866,KRIW20071027_031915.gz
2007-10-27,2007-10-28 03:12:59,fall,2007,43,KRIW,1193541179,KRIW20071028_031011.gz
2007-10-28,2007-10-29 03:11:34,fall,2007,43,KRIW,1193627494,KRIW20071029_031022.gz
2007-10-29,2007-10-30 03:10:10,fall,2007,44,KRIW,1193713810,KRIW20071030_030954.gz
2007-10-30,2007-10-31 03:08:47,fall,2007,44,KRIW,1193800127,KRIW20071031_030745.gz
2007-10-31,2007-11-01 03:07:26,fall,2007,44,KRIW,1193886446,KRIW20071101_030529.gz
2007-11-01,2007-11-02 03:06:06,fall,2007,44,KRIW,1193972766,KRIW20071102_030605.gz
2007-11-02,2007-11-03 03:04:47,fall,2007,44,KRIW,1194059087,KRIW20071103_030646.gz
2007-11-03,2007-11-04 03:03:30,fall,2007,44,KRIW,1194145410,KRIW20071104_030719.gz
2007-11-04,2007-11-05 03:02:15,fall,2007,44,KRIW,1194231735,KRIW20071105_030420.gz
2007-11-05,2007-11-06 03:01:01,fall,2007,45,KRIW,1194318061,KRIW20071106_025739.gz
2007-11-06,2007-11-07 02:59:49,fall,2007,45,KRIW,1194404389,KRIW20071107_025844.gz
2007-11-07,2007-11-08 02:58:38,fall,2007,45,KRIW,1194490718,KRIW20071108_025728.gz
2007-11-08,2007-11-09 02:57:29,fall,2007,45,KRIW,1194577049,KRIW20071109_030146.gz
2007-11-09,2007-11-10 02:56:22,fall,2007,45,KRIW,1194663382,KRIW20071110_025642.gz
2007-11-10,2007-11-11 02:55:17,fall,2007,45,KRIW,1194749717,KRIW20071111_025205.gz
2007-11-11,2007-11-12 02:54:13,fall,2007,45,KRIW,1194836053,KRIW20071112_025438.gz
2007-11-12,2007-11-13 02:53:11,fall,2007,46,KRIW,1194922391,KRIW20071113_024927.gz
2007-11-13,2007-11-14 02:52:11,fall,2007,46,KRIW,1195008731,KRIW20071114_025327.gz
2007-11-14,2007-11-15 02:51:13,fall,2007,46,KRIW,1195095073,KRIW20071115_025318.gz
2007-11-15,2007-11-16 02:50:17,fall,2007,46,KRIW,1195181417,KRIW20071116_025001.gz
2007-11-16,2007-11-17 02:49:23,fall,2007,46,KRIW,1195267763,KRIW20071117_024547.gz
2007-11-17,2007-11-18 02:48:31,fall,2007,46,KRIW,1195354111,KRIW20071118_025051.gz
2007-11-18,2007-11-19 02:47:41,fall,2007,46,KRIW,1195440461,KRIW20071119_024609.gz
2007-11-19,2007-11-20 02:46:53,fall,2007,47,KRIW,1195526813,KRIW20071120_024931.gz
2007-11-20,2007-11-21 02:46:07,fall,2007,47,KRIW,1195613167,KRIW20071121_025044.gz
2007-11-21,2007-11-22 02:45:23,fall,2007,47,KRIW,1195699523,KRIW20071122_024916.gz
2007-11-22,2007-11-23 02:44:42,fall,2007,47,KRIW,1195785882,KRIW20071123_024609.gz
2007-11-23,2007-11-24 02:44:02,fall,2007,47,KRIW,1195872242,KRIW20071124_024305.gz
2007-11-24,2007-11-25 02:43:25,fall,2007,47,KRIW,1195958605,KRIW20071125_024054.gz
2007-11-25,2007-11-26 02:42:51,fall,2007,47,KRIW,1196044971,KRIW20071126_024704.gz
2007-11-26,2007-11-27 02:42:18,fall,2007,48,KRIW,1196131338,KRIW20071127_024319.gz
2007-11-27,2007-11-28 02:41:48,fall,2007,48,KRIW,1196217708,KRIW20071128_023929.gz
2007-11-28,2007-11-29 02:41:20,fall,2007,48,KRIW,1196304080,KRIW20071129_024528.gz
2007-11-29,2007-11-30 02:40:54,fall,2007,48,KRIW,1196390454,KRIW20071130_024156.gz
2007-11-30,2007-12-01 02:40:31,fall,2007,48,KRIW,1196476831,
2007-12-01,2007-12-02 02:40:11,fall,2007,48,KRIW,1196563211,
2008-08-15,2008-08-16 05:15:30,fall,2008,33,KRIW,1218863730,KRIW20080816_051654_V03.gz
2008-08-16,2008-08-17 05:13:59,fall,2008,33,KRIW,1218950039,KRIW20080817_051720_V03.gz
2008-08-17,2008-08-18 05:12:28,fall,2008,33,KRIW,1219036348,KRIW20080818_051100_V03.gz
2008-08-18,2008-08-19 05:10:55,fall,2008,33,KRIW,1219122655,KRIW20080819_045315_V03.gz
2008-08-19,2008-08-20 05:09:21,fall,2008,34,KRIW,1219208961,KRIW20080820_045811_V03.gz
2008-08-20,2008-08-21 05:07:46,fall,2008,34,KRIW,1219295266,KRIW20080821_050808_V03.gz
2008-08-21,2008-08-22 05:06:10,fall,2008,34,KRIW,1219381570,KRIW20080822_050715_V03.gz
2008-08-22,2008-08-23 05:04:34,fall,2008,34,KRIW,1219467874,KRIW20080823_050756_V03.gz
2008-08-23,2008-08-24 05:02:56,fall,2008,34,KRIW,1219554176,KRIW20080824_050234_V03.gz
2008-08-24,2008-08-25 05:01:18,fall,2008,34,KRIW,1219640478,KRIW20080825_045641_V03.gz
2008-08-25,2008-08-26 04:59:39,fall,2008,34,KRIW,1219726779,KRIW20080826_045618_V03.gz
2008-08-26,2008-08-27 04:57:59,fall,2008,35,KRIW,1219813079,KRIW20080827_045811_V03.gz
2008-08-27,2008-08-28 04:56:19,fall,2008,35,KRIW,1219899379,KRIW20080828_045103_V03.gz
2008-08-28,2008-08-29 04:54:38,fall,2008,35,KRIW,1219985678,KRIW20080829_045353_V03.gz
2008-08-29,2008-08-30 04:52:56,fall,2008,35,KRIW,1220071976,KRIW20080830_045208_V03.gz
2008-08-30,2008-08-31 04:51:13,fall,2008,35,KRIW,1220158273,KRIW20080831_044905_V03.gz
2008-08-31,2008-09-01 04:49:30,fall,2008,35,KRIW,1220244570,KRIW20080901_045001_V03.gz
2008-09-01,2008-09-02 04:47:47,fall,2008,35,KRIW,1220330867,KRIW20080902_044717_V03.gz
2008-09-02,2008-09-03 04:46:03,fall,2008,36,KRIW,1220417163,KRIW20080903_044417_V03.gz
2008-09-03,2008-09-04 04:44:18,fall,2008,36,KRIW,1220503458,KRIW20080904_044431_V03.gz
2008-09-04,2008-09-05 04:42:33,fall,2008,36,KRIW,1220589753,KRIW20080905_044019_V03.gz
2008-09-05,2008-09-06 04:40:48,fall,2008,36,KRIW,1220676048,KRIW20080906_043900_V03.gz
2008-09-06,2008-09-07 04:39:02,fall,2008,36,KRIW,1220762342,KRIW20080907_043708_V03.gz
2008-09-07,2008-09-08 04:37:16,fall,2008,36,KRIW,1220848636,KRIW20080908_043523_V03.gz
2008-09-08,2008-09-09 04:35:29,fall,2008,36,KRIW,1220934929,KRIW20080909_043916_V03.gz
2008-09-09,2008-09-10 04:33:42,fall,2008,37,KRIW,1221021222,KRIW20080910_043402_V03.gz
2008-09-10,2008-09-11 04:31:55,fall,2008,37,KRIW,1221107515,KRIW20080911_043127_V03.gz
2008-09-11,2008-09-12 04:30:07,fall,2008,37,KRIW,1221193807,KRIW20080912_042927_V03.gz
2008-09-12,2008-09-13 04:28:20,fall,2008,37,KRIW,1221280100,KRIW20080913_043223_V03.gz
2008-09-13,2008-09-14 04:26:32,fall,2008,37,KRIW,1221366392,KRIW20080914_042806_V03.gz
2008-09-14,2008-09-15 04:24:44,fall,2008,37,KRIW,1221452684,KRIW20080915_042420_V03.gz
2008-09-15,2008-09-16 04:22:56,fall,2008,37,KRIW,1221538976,KRIW20080916_042716_V03.gz
2008-09-16,2008-09-17 04:21:07,fall,2008,38,KRIW,1221625267,KRIW20080917_043044_V03.gz
2008-09-17,2008-09-18 04:19:19,fall,2008,38,KRIW,1221711559,KRIW20080918_041709_V03.gz
2008-09-18,2008-09-19 04:17:31,fall,2008,38,KRIW,1221797851,KRIW20080919_041722_V03.gz
2008-09-19,2008-09-20 04:15:42,fall,2008,38,KRIW,1221884142,KRIW20080920_041507_V03.gz
2008-09-20,2008-09-21 04:13:54,fall,2008,38,KRIW,1221970434,KRIW20080921_041333_V03.gz
2008-09-21,2008-09-22 04:12:05,fall,2008,38,KRIW,1222056725,KRIW20080922_041154_V03.gz
2008-09-22,2008-09-23 04:10:17,fall,2008,38,KRIW,1222143017,KRIW20080923_040631_V03.gz
2008-09-23,2008-09-24 04:08:29,fall,2008,39,KRIW,1222229309,KRIW20080924_040527_V03.gz
2008-09-24,2008-09-25 04:06:41,fall,2008,39,KRIW,1222315601,KRIW20080925_041045_V03.gz
2008-09-25,2008-09-26 04:04:53,fall,2008,39,KRIW,1222401893,KRIW20080926_040451_V03.gz
2008-09-26,2008-09-27 04:03:05,fall,2008,39,KRIW,1222488185,KRIW20080927_040345_V03.gz
2008-09-27,2008-09-28 04:01:18,fall,2008,39,KRIW,1222574478,
2008-09-28,2008-09-29 03:59:30,fall,2008,39,KRIW,1222660770,KRIW20080929_035928_V03.gz
2008-09-29,2008-09-30 03:57:43,fall,2008,39,KRIW,1222747063,KRIW20080930_040358_V03.gz
2008-09-30,2008-10-01 03:55:57,fall,2008,40,KRIW,1222833357,KRIW20081001_035458_V03.gz
2008-10-01,2008-10-02 03:54:10,fall,2008,40,KRIW,1222919650,KRIW20081002_035414_V03.gz
2008-10-02,2008-10-03 03:52:24,fall,2008,40,KRIW,1223005944,KRIW20081003_040709_V03.gz
2008-10-03,2008-10-04 03:50:39,fall,2008,40,KRIW,1223092239,KRIW20081004_035133_V03.gz
2008-10-04,2008-10-05 03:48:54,fall,2008,40,KRIW,1223178534,KRIW20081005_040220_V03.gz
2008-10-05,2008-10-06 03:47:09,fall,2008,40,KRIW,1223264829,KRIW20081006_034714_V03.gz
2008-10-06,2008-10-07 03:45:25,fall,2008,40,KRIW,1223351125,KRIW20081007_035007_V03.gz
2008-10-07,2008-10-08 03:43:41,fall,2008,41,KRIW,1223437421,KRIW20081008_033913_V03.gz
2008-10-08,2008-10-09 03:41:58,fall,2008,41,KRIW,1223523718,KRIW20081009_034449_V03.gz
2008-10-09,2008-10-10 03:40:16,fall,2008,41,KRIW,1223610016,KRIW20081010_040434_V03.gz
2008-10-10,2008-10-11 03:38:34,fall,2008,41,KRIW,1223696314,KRIW20081011_033642_V03.gz
2008-10-11,2008-10-12 03:36:53,fall,2008,41,KRIW,1223782613,KRIW20081012_033822_V03.gz
2008-10-12,2008-10-13 03:35:12,fall,2008,41,KRIW,1223868912,KRIW20081013_033723_V03.gz
2008-10-13,2008-10-14 03:33:33,fall,2008,41,KRIW,1223955213,KRIW20081014_040534_V03.gz
2008-10-14,2008-10-15 03:31:54,fall,2008,42,KRIW,1224041514,KRIW20081015_033511_V03.gz
2008-10-15,2008-10-16 03:30:16,fall,2008,42,KRIW,1224127816,KRIW20081016_032733_V03.gz
2008-10-16,2008-10-17 03:28:38,fall,2008,42,KRIW,1224214118,KRIW20081017_032619_V03.gz
2008-10-17,2008-10-18 03:27:02,fall,2008,42,KRIW,1224300422,KRIW20081018_032346_V03.gz
2008-10-18,2008-10-19 03:25:26,fall,2008,42,KRIW,1224386726,KRIW20081019_033009_V03.gz
2008-10-19,2008-10-20 03:23:52,fall,2008,42,KRIW,1224473032,KRIW20081020_032649_V03.gz
2008-10-20,2008-10-21 03:22:18,fall,2008,42,KRIW,1224559338,KRIW20081021_025818_V03.gz
2008-10-21,2008-10-22 03:20:46,fall,2008,43,KRIW,1224645646,KRIW20081022_032235_V03.gz
2008-10-22,2008-10-23 03:19:14,fall,2008,43,KRIW,1224731954,KRIW20081023_031454_V03.gz
2008-10-23,2008-10-24 03:17:44,fall,2008,43,KRIW,1224818264,KRIW20081024_025409_V03.gz
2008-10-24,2008-10-25 03:16:15,fall,2008,43,KRIW,1224904575,KRIW20081025_025706_V03.gz
2008-10-25,2008-10-26 03:14:47,fall,2008,43,KRIW,1224990887,KRIW20081026_025417_V03.gz
2008-10-26,2008-10-27 03:13:20,fall,2008,43,KRIW,1225077200,KRIW20081027_025141_V03.gz
2008-10-27,2008-10-28 03:11:54,fall,2008,43,KRIW,1225163514,KRIW20081028_040758_V03.gz
2008-10-28,2008-10-29 03:10:30,fall,2008,44,KRIW,1225249830,KRIW20081029_025743_V03.gz
2008-10-29,2008-10-30 03:09:07,fall,2008,44,KRIW,1225336147,KRIW20081030_025744_V03.gz
2008-10-30,2008-10-31 03:07:45,fall,2008,44,KRIW,1225422465,KRIW20081031_025708_V03.gz
2008-10-31,2008-11-01 03:06:25,fall,2008,44,KRIW,1225508785,KRIW20081101_025105_V03.gz
2008-11-01,2008-11-02 03:05:06,fall,2008,44,KRIW,1225595106,KRIW20081102_030805_V03.gz
2008-11-02,2008-11-03 03:03:49,fall,2008,44,KRIW,1225681429,KRIW20081103_030132_V03.gz
2008-11-03,2008-11-04 03:02:33,fall,2008,44,KRIW,1225767753,KRIW20081104_025018_V03.gz
2008-11-04,2008-11-05 03:01:19,fall,2008,45,KRIW,1225854079,KRIW20081105_030207_V03.gz
2008-11-05,2008-11-06 03:00:06,fall,2008,45,KRIW,1225940406,KRIW20081106_025217_V03.gz
2008-11-06,2008-11-07 02:58:55,fall,2008,45,KRIW,1226026735,KRIW20081107_025119_V03.gz
2008-11-07,2008-11-08 02:57:46,fall,2008,45,KRIW,1226113066,KRIW20081108_030918_V03.gz
2008-11-08,2008-11-09 02:56:38,fall,2008,45,KRIW,1226199398,KRIW20081109_030725_V03.gz
2008-11-09,2008-11-10 02:55:32,fall,2008,45,KRIW,1226285732,KRIW20081110_030536_V03.gz
2008-11-10,2008-11-11 02:54:28,fall,2008,45,KRIW,1226372068,KRIW20081111_025220_V03.gz
2008-11-11,2008-11-12 02:53:26,fall,2008,46,KRIW,1226458406,KRIW20081112_024909_V03.gz
2008-11-12,2008-11-13 02:52:26,fall,2008,46,KRIW,1226544746,KRIW20081113_030655_V03.gz
2008-11-13,2008-11-14 02:51:27,fall,2008,46,KRIW,1226631087,KRIW20081114_025507_V03.gz
2008-11-14,2008-11-15 02:50:31,fall,2008,46,KRIW,1226717431,KRIW20081115_030108_V03.gz
2008-11-15,2008-11-16 02:49:36,fall,2008,46,KRIW,1226803776,KRIW20081116_025036_V03.gz
2008-11-16,2008-11-17 02:48:43,fall,2008,46,KRIW,1226890123,KRIW20081117_024854_V03.gz
2008-11-17,2008-11-18 02:47:53,fall,2008,46,KRIW,1226976473,KRIW20081118_024840_V03.gz
2008-11-18,2008-11-19 02:47:04,fall,2008,47,KRIW,1227062824,KRIW20081119_030847_V03.gz
2008-11-19,2008-11-20 02:46:18,fall,2008,47,KRIW,1227149178,KRIW20081120_030121_V03.gz
2008-11-20,2008-11-21 02:45:34,fall,2008,47,KRIW,1227235534,KRIW20081121_030024_V03.gz
2008-11-21,2008-11-22 02:44:52,fall,2008,47,KRIW,1227321892,KRIW20081122_030053_V03.gz
2008-11-22,2008-11-23 02:44:12,fall,2008,47,KRIW,1227408252,KRIW20081123_030009_V03.gz
2008-11-23,2008-11-24 02:43:34,fall,2008,47,KRIW,1227494614,KRIW20081124_024514_V03.gz
2008-11-24,2008-11-25 02:42:59,fall,2008,47,KRIW,1227580979,KRIW20081125_030358_V03.gz
2008-11-25,2008-11-26 02:42:26,fall,2008,48,KRIW,1227667346,KRIW20081126_024400_V03.gz
2008-11-26,2008-11-27 02:41:55,fall,2008,48,KRIW,1227753715,KRIW20081127_024232_V03.gz
2008-11-27,2008-11-28 02:41:27,fall,2008,48,KRIW,1227840087,KRIW20081128_024151_V03.gz
2008-11-28,2008-11-29 02:41:00,fall,2008,48,KRIW,1227926460,KRIW20081129_024113_V03.gz
2008-11-29,2008-11-30 02:40:37,fall,2008,48,KRIW,1228012837,KRIW20081130_024043_V03.gz
2008-11-30,2008-12-01 02:40:15,fall,2008,48,KRIW,1228099215,
2008-12-01,2008-12-02 02:39:56,fall,2008,48,KRIW,1228185596,
2009-08-15,2009-08-16 05:15:52,fall,2009,33,KRIW,1250399752,KRIW20090816_051503_V03.gz
2009-08-16,2009-08-17 05:14:21,fall,2009,33,KRIW,1250486061,KRIW20090817_051210_V03.gz
2009-08-17,2009-08-18 05:12:50,fall,2009,33,KRIW,1250572370,KRIW20090818_050955_V03.gz
2009-08-18,2009-08-19 05:11:17,fall,2009,33,KRIW,1250658677,KRIW20090819_051234_V03.gz
2009-08-19,2009-08-20 05:09:43,fall,2009,33,KRIW,1250744983,KRIW20090820_050806_V03.gz
2009-08-20,2009-08-21 05:08:09,fall,2009,34,KRIW,1250831289,KRIW20090821_051234_V03.gz
2009-08-21,2009-08-22 05:06:33,fall,2009,34,KRIW,1250917593,KRIW20090822_050530_V03.gz
2009-08-22,2009-08-23 05:04:57,fall,2009,34,KRIW,1251003897,KRIW20090823_050703_V03.gz
2009-08-23,2009-08-24 05:03:20,fall,2009,34,KRIW,1251090200,KRIW20090824_050456_V03.gz
2009-08-24,2009-08-25 05:01:42,fall,2009,34,KRIW,1251176502,KRIW20090825_045944_V03.gz
2009-08-25,2009-08-26 05:00:03,fall,2009,34,KRIW,1251262803,KRIW20090826_045723_V03.gz
2009-08-26,2009-08-27 04:58:23,fall,2009,34,KRIW,1251349103,KRIW20090827_050148_V03.gz
2009-08-27,2009-08-28 04:56:43,fall,2009,35,KRIW,1251435403,KRIW20090828_045529_V03.gz
2009-08-28,2009-08-29 04:55:02,fall,2009,35,KRIW,1251521702,KRIW20090829_045921_V03.gz
2009-08-29,2009-08-30 04:53:20,fall,2009,35,KRIW,1251608000,KRIW20090830_045245_V03.gz
2009-08-30,2009-08-31 04:51:38,fall,2009,35,KRIW,1251694298,KRIW20090831_045115_V03.gz
2009-08-31,2009-09-01 04:49:55,fall,2009,35,KRIW,1251780595,KRIW20090901_044953_V03.gz
2009-09-01,2009-09-02 04:48:12,fall,2009,35,KRIW,1251866892,KRIW20090902_043507_V03.gz
2009-09-02,2009-09-03 04:46:28,fall,2009,35,KRIW,1251953188,KRIW20090903_044803_V03.gz
2009-09-03,2009-09-04 04:44:43,fall,2009,36,KRIW,1252039483,KRIW20090904_044258_V03.gz
2009-09-04,2009-09-05 04:42:58,fall,2009,36,KRIW,1252125778,KRIW20090905_044149_V03.gz
2009-09-05,2009-09-06 04:41:13,fall,2009,36,KRIW,1252212073,KRIW20090906_044020_V03.gz
2009-09-06,2009-09-07 04:39:27,fall,2009,36,KRIW,1252298367,KRIW20090907_043729_V03.gz
2009-09-07,2009-09-08 04:37:41,fall,2009,36,KRIW,1252384661,KRIW20090908_043550_V03.gz
2009-09-08,2009-09-09 04:35:55,fall,2009,36,KRIW,1252470955,KRIW20090909_043425_V03.gz
2009-09-09,2009-09-10 04:34:08,fall,2009,36,KRIW,1252557248,KRIW20090910_043031_V03.gz
2009-09-10,2009-09-11 04:32:21,fall,2009,37,KRIW,1252643541,KRIW20090911_043035_V03.gz
2009-09-11,2009-09-12 04:30:33,fall,2009,37,KRIW,1252729833,KRIW20090912_042723_V03.gz
2009-09-12,2009-09-13 04:28:46,fall,2009,37,KRIW,1252816126,KRIW20090913_042906_V03.gz
2009-09-13,2009-09-14 04:26:58,fall,2009,37,KRIW,1252902418,KRIW20090914_042702_V03.gz
2009-09-14,2009-09-15 04:25:10,fall,2009,37,KRIW,1252988710,KRIW20090915_042634_V03.gz
2009-09-15,2009-09-16 04:23:22,fall,2009,37,KRIW,1253075002,KRIW20090916_042152_V03.gz
2009-09-16,2009-09-17 04:21:34,fall,2009,37,KRIW,1253161294,KRIW20090917_041807_V03.gz
2009-09-17,2009-09-18 04:19:45,fall,2009,38,KRIW,1253247585,KRIW20090918_041859_V03.gz
2009-09-18,2009-09-19 04:17:57,fall,2009,38,KRIW,1253333877,KRIW20090919_041430_V03.gz
2009-09-19,2009-09-20 04:16:08,fall,2009,38,KRIW,1253420168,KRIW20090920_041624_V03.gz
2009-09-20,2009-09-21 04:14:20,fall,2009,38,KRIW,1253506460,KRIW20090921_041426_V03.gz
2009-09-21,2009-09-22 04:12:32,fall,2009,38,KRIW,1253592752,KRIW20090922_041044_V03.gz
2009-09-22,2009-09-23 04:10:43,fall,2009,38,KRIW,1253679043,KRIW20090923_040920_V03.gz
2009-09-23,2009-09-24 04:08:55,fall,2009,38,KRIW,1253765335,KRIW20090924_035649_V03.gz
2009-09-24,2009-09-25 04:07:07,fall,2009,39,KRIW,1253851627,KRIW20090925_040559_V03.gz
2009-09-25,2009-09-26 04:05:19,fall,2009,39,KRIW,1253937919,KRIW20090926_040842_V03.gz
2009-09-26,2009-09-27 04:03:31,fall,2009,39,KRIW,1254024211,KRIW20090927_040214_V03.gz
2009-09-27,2009-09-28 04:01:44,fall,2009,39,KRIW,1254110504,KRIW20090928_035722_V03.gz
2009-09-28,2009-09-29 03:59:56,fall,2009,39,KRIW,1254196796,KRIW20090929_035751_V03.gz
2009-09-29,2009-09-30 03:58:09,fall,2009,39,KRIW,1254283089,KRIW20090930_035529_V03.gz
2009-09-30,2009-10-01 03:56:23,fall,2009,39,KRIW,1254369383,KRIW20091001_035428_V03.gz
2009-10-01,2009-10-02 03:54:36,fall,2009,40,KRIW,1254455676,KRIW20091002_035411_V03.gz
2009-10-02,2009-10-03 03:52:50,fall,2009,40,KRIW,1254541970,KRIW20091003_035346_V03.gz
2009-10-03,2009-10-04 03:51:04,fall,2009,40,KRIW,1254628264,
2009-10-04,2009-10-05 03:49:19,fall,2009,40,KRIW,1254714559,
2009-10-05,2009-10-06 03:47:34,fall,2009,40,KRIW,1254800854,KRIW20091006_034547_V03.gz
2009-10-06,2009-10-07 03:45:50,fall,2009,40,KRIW,1254887150,KRIW20091007_034753_V03.gz
2009-10-07,2009-10-08 03:44:06,fall,2009,40,KRIW,1254973446,KRIW20091008_034137_V03.gz
2009-10-08,2009-10-09 03:42:23,fall,2009,41,KRIW,1255059743,KRIW20091009_034109_V03.gz
2009-10-09,2009-10-10 03:40:41,fall,2009,41,KRIW,1255146041,KRIW20091010_034202_V03.gz
2009-10-10,2009-10-11 03:38:59,fall,2009,41,KRIW,1255232339,KRIW20091011_034311_V03.gz
2009-10-11,2009-10-12 03:37:17,fall,2009,41,KRIW,1255318637,KRIW20091012_034028_V03.gz
2009-10-12,2009-10-13 03:35:37,fall,2009,41,KRIW,1255404937,KRIW20091013_033116_V03.gz
2009-10-13,2009-10-14 03:33:57,fall,2009,41,KRIW,1255491237,KRIW20091014_033500_V03.gz
2009-10-14,2009-10-15 03:32:18,fall,2009,41,KRIW,1255577538,KRIW20091015_033439_V03.gz
2009-10-15,2009-10-16 03:30:39,fall,2009,42,KRIW,1255663839,KRIW20091016_033240_V03.gz
2009-10-16,2009-10-17 03:29:02,fall,2009,42,KRIW,1255750142,KRIW20091017_032553_V03.gz
2009-10-17,2009-10-18 03:27:25,fall,2009,42,KRIW,1255836445,KRIW20091018_032533_V03.gz
2009-10-18,2009-10-19 03:25:50,fall,2009,42,KRIW,1255922750,KRIW20091019_032618_V03.gz
2009-10-19,2009-10-20 03:24:15,fall,2009,42,KRIW,1256009055,KRIW20091020_032658_V03.gz
2009-10-20,2009-10-21 03:22:41,fall,2009,42,KRIW,1256095361,KRIW20091021_031933_V03.gz
2009-10-21,2009-10-22 03:21:08,fall,2009,42,KRIW,1256181668,KRIW20091022_031941_V03.gz
2009-10-22,2009-10-23 03:19:36,fall,2009,43,KRIW,1256267976,KRIW20091023_031500_V03.gz
2009-10-23,2009-10-24 03:18:06,fall,2009,43,KRIW,1256354286,KRIW20091024_031456_V03.gz
2009-10-24,2009-10-25 03:16:36,fall,2009,43,KRIW,1256440596,KRIW20091025_031425_V03.gz
2009-10-25,2009-10-26 03:15:08,fall,2009,43,KRIW,1256526908,KRIW20091026_031136_V03.gz
2009-10-26,2009-10-27 03:13:41,fall,2009,43,KRIW,1256613221,KRIW20091027_031201_V03.gz
2009-10-27,2009-10-28 03:12:15,fall,2009,43,KRIW,1256699535,KRIW20091028_030959_V03.gz
2009-10-28,2009-10-29 03:10:50,fall,2009,43,KRIW,1256785850,KRIW20091029_031458_V03.gz
2009-10-29,2009-10-30 03:09:27,fall,2009,44,KRIW,1256872167,KRIW20091030_030606_V03.gz
2009-10-30,2009-10-31 03:08:05,fall,2009,44,KRIW,1256958485,KRIW20091031_030637_V03.gz
